index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote
ee0b69d318e983941be7a95ecbaf65d5,2025-11-09T02:00:59Z,'wildfire',www.abc.net.au,en,1.0,"'Hellscape' fire in Tongariro National Park, New Zealand","Fire and Emergency New Zealand says an out-of-control wildfire in Tongariro National Park has swelled in size to about 1000 hectares, leading to the evacuation of dozens of hikers.",https://www.abc.net.au/news/2025-11-09/new-zealand-fire-tongariro-national-park/105989176,https://live-production.wcms.abc-cdn.net.au/37ab136fcc86bae22009e142ef469313?impolicy=wcms_watermark_news&cropH=591&cropW=1050&xPos=0&yPos=35&width=862&height=485&imformat=generic,http://web.archive.org/web/20251109105814/https://www.abc.net.au/news/2025-11-09/new-zealand-fire-tongariro-national-park/105989176,"A business owner says Tongariro National Park, on New Zealand's North Island, resembles a hellscape as a massive forest fire continues to burn out of control.
Fire and Emergency New Zealand (FENZ) s… [+5692 chars]",
9afc38909004fd59b6d9dcd1bbab85b8,2025-11-09T10:00:00Z,'wildfire',www.cbc.ca,en,0.9,A damaged memorial cross rescued from the Long Lake wildfire is back where it belongs,"A Second World War memorial that was saved from a wildfire in West Dalhousie, N.S., has been returned to the site in time for Remembrance Day.",https://www.cbc.ca/news/canada/nova-scotia/memorial-cross-wildfire-returned-nova-scotia-9.6972305,"https://i.cbc.ca/ais/701d57db-725c-4d01-8a50-660cb93361f6,1762623281999/full/max/0/default.jpg?im=Crop%2Crect%3D%280%2C190%2C1536%2C864%29%3BResize%3D620",,"A Second World War memorial that was saved from a wildfire in West Dalhousie, N.S., has been returned to the site in time for Remembrance Day.
For provincial land technician Cory Isenor, ensuring th… [+2898 chars]",
5b3cf2000af880c79cfd810cfab2a64b,2025-11-09T16:02:00Z,'wildfire area',www.ocregister.com,en,0.1,"Southern California’s Main Street economy rattled by inflation, ICE raids and tariffs",Simon Yoon voted for Trump a year ago but now regrets it. The sushi restaurant owner closed the eatery in October as costs soared.,https://www.ocregister.com/2025/11/09/southern-californias-main-street-economy-rattled-by-inflation-ice-raids-and-tariffs/,https://www.ocregister.com/wp-content/uploads/2025/11/OCR-L-ECONOMY-MERCHANTyoon2-1109-01.jpg?w=1024&h=1024,,"Evidence of economic pain is rippling across Southern California, hitting businesses big and small.
Until last month, Simon Yoon ran a popular sushi restaurant tucked away in a Diamond Bar strip cen… [+11895 chars]",
85d877552b0a3b3e75ea25460e44e5f0,2025-11-09T19:16:36Z,'wildfire smoke',theconversation.com,en,0.1,New interactive map shows how flammable your part of Australia is right now,"As Australia faces longer, more erratic fire seasons, tools like this may prove essential for staying one step ahead of the flames.",https://theconversation.com/new-interactive-map-shows-how-flammable-your-part-of-australia-is-right-now-268289,https://images.theconversation.com/files/700948/original/file-20251106-76-1whc3j.gif?ixlib=rb-4.1.0&rect=0%2C104%2C1260%2C630&q=45&auto=format&w=1356&h=668&fit=crop,,"Vegetation moisture changes in the Lake Magenta region, Western Australia, during 2020. Red shows drier vegetation, blue tones wetter areas. Digital Earth Australia Fuel Moisture Content
This year’s… [+6647 chars]",
569464ec6a8b23ef4d18f6150dec9d39,2025-11-10T06:00:00Z,'wildfire area',www.naturalnews.com,en,0.1,Fresh starts begin at home: Why AIR PURIFIERS are the new wellness essential,"Portable air purifiers clean the air in a single room. They work by using a fan to pull air through internal filters, which trap pollutants like dust, pollen and pet dander before circulating the cleaner air back out. Their portable design allows you to move …",https://www.naturalnews.com/2025-11-10-why-air-purifiers-are-new-wellness-essential.html,https://www.naturalnews.com/wp-content/uploads/sites/91/2025/11/Family-Home-Dog-Pet-Retriever-Golden-Happy.jpg,,"<ul><li>Portable air purifiers clean the air in a single room. They work by using a fan to pull air through internal filters, which trap pollutants like dust, pollen and pet dander before circulating… [+7535 chars]",
c066fcfea1568bbb1789e509ebeb0b20,2025-11-10T11:34:06Z,'wildfire area',www.insurancejournal.com,en,0.9,New Zealand Firefighters Say Tongariro Wildfire Is Coming Under Control,"A wildfire that swept across thousands of hectares of New Zealand’s Tongariro National Park appears to be coming under control, officials said. Residents are being allowed back into the area following an earlier evacuation. Rain and the efforts of firefighter…",https://www.insurancejournal.com/news/international/2025/11/10/847015.htm,https://www.insurancejournal.com/app/uploads/2025/11/new-zealand-firefighters-getty-scaled.jpg,,"A wildfire that swept across thousands of hectares of New Zealand’s Tongariro National Park appears to be coming under control, officials said. Residents are being allowed back into the area followin… [+1545 chars]",
fd962da0d9a4c4e9e633285f73e3512d,2025-11-10T19:20:45Z,'wildfire smoke',www.futurity.org,en,1.0,Wildfire smoke tied to higher odds of preterm birth,A new study finds that pregnant people who are exposed to wildfire smoke are more likely to give birth prematurely.,https://www.futurity.org/wildfire-smoke-preterm-birth-3304442/,https://www.futurity.org/wp/wp-content/uploads/2025/11/wildfire-smoke-preterm-birth-1600.jpg,,"A new study links wildfire smoke to increased odds of preterm birth.
About 10% of American babies are born prematurely. Birth before 37 weeks can lead to a cascade of health risks, both immediate an… [+4614 chars]",
16b2a52a2e448afb2a5538613e504676,2025-11-10T22:01:16Z,'wildfire area',www.cbc.ca,en,0.1,"As Canada loses measles-free status, outbreak in northeast B.C. continues","Measles cases in B.C. make up almost seven per cent of the total in Canada, with the vast majority of them clustered in the province's northeast, where health officials said the virus spread through a group of unvaccinated families.",https://www.cbc.ca/news/canada/british-columbia/bc-officials-respond-to-canada-loss-measles-free-status-9.6973645,"https://i.cbc.ca/ais/1.7478844,1760798761398/full/max/0/default.jpg?im=Crop%2Crect%3D%280%2C0%2C1280%2C720%29%3BResize%3D620",,"Canada has officially lost its measles elimination status, Health Canada announced Monday, with cases continuing to climb across the country including, notably, in northeast B.C.
Thats where all nin… [+3390 chars]",
618ae8cc1994d7bf2d7545cd7d6f4bc7,2025-11-11T06:30:53Z,'wildfire smoke',www.counterpunch.org,en,0.1,Lawsuit Challenges Logging and Burning Project in Utah’s Dixie National Forest,"The Alliance for the Wild Rockies, Wildlands Defense, Native Ecosystems Council, and Council for Wildlife and Fish sued the U.S. Forest Service in federal district court in Utah for approving logging and burning throughout the Dixie National Forest’s Pine Val…",https://www.counterpunch.org/2025/11/11/lawsuit-challenges-logging-and-burning-project-in-utahs-dixie-national-forest/,https://www.counterpunch.org/wp-content/uploads/2024/06/Goshawkmale66.jpg,,"Northern Goshawk. Photo: Fish and Wildlife.
The Alliance for the Wild Rockies, Wildlands Defense, Native Ecosystems Council, and Council for Wildlife and Fish sued the U.S. Forest Service in federal… [+4641 chars]",
62f6ad0f37e3cdb180e5f3340d6a58ff,2025-11-11T12:04:43Z,'wildfire area',petapixel.com,en,0.1,AI Photo of a Fire Sparks Panic at High School,"An AI-generated image sparked confusion and concern at Bellaire High School in Houston yesterday after a picture falsely showing the school on fire circulated on social media.
[Read More]",https://petapixel.com/2025/11/11/ai-photo-of-a-fire-sparks-panic-at-high-school/,https://petapixel.com/assets/uploads/2025/11/Firefighter.jpg,,"An AI-generated image sparked confusion and concern at Bellaire High School in Houston yesterday after a picture falsely showing the school on fire circulated on social media.
According to local med… [+2318 chars]",
1f2a47497177a89b1343272f562ac217,2025-11-11T13:00:00Z,'wildfire area',www.telecompetitor.com,en,0.1,Newark Partnership to Provide Free Internet to Residents for a Decade Plus: Interview,"Newark Partnership to Provide Free Internet to Residents for a Decade Plus: Interview
A partnership between Newark Fiber, Citizens Bank, and developer Adenah Bayoh will bring up to 15 years of free internet service to residents of a new apartment building in …",https://www.telecompetitor.com/newark-partnership-to-provide-free-internet-to-residents-for-a-decade-plus-interview/,,,"A partnership between Newark Fiber, Citizens Bank, and developer Adenah Bayoh will bring up to 15 years of free internet service to residents of a new apartment building in Newark, New Jersey.
Last … [+6391 chars]",
6825552c3893b44f68c5dd3ef39fc487,2025-11-11T13:51:04Z,'wildfire area',www.fairobserver.com,en,0.9,How Indexed Insurance Could Build US Climate Resilience,"When Hurricane Ian hit Florida in 2022, it caused over $110 billion in damage, making it one of the costliest storms in US history. In its wake, homeowners saw their insurance premiums soar, while others lost coverage altogether. From California wildfires to …",https://www.fairobserver.com/more/environment/how-indexed-insurance-could-build-us-climate-resilience/,https://www.fairobserver.com/wp-content/uploads/2025/11/Flooded-Florida.jpg,,"When Hurricane Ian hit Florida in 2022, it caused over $110 billion in damage, making it one of the costliest storms in US history. In its wake, homeowners saw their insurance premiums soar, while ot… [+8336 chars]",
ea71a61f91734b2167a2def84a67c037,2025-11-11T14:00:00Z,'wildfire area',journals.plos.org,en,0.1,GAM-enhanced deepLabv3+ for accurate burn scar extraction in karst regions from remote sensing images,"Forest fires pose a severe threat to ecosystems, and accurate burn scar extraction is critical for post-disaster recovery and ecological management. This study proposes an attention mechanism enhanced deep learning model for semantic segmentation of burn scar…",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0336384,https://journals.plos.org/plosone/article/figure/image?id=10.1371/journal.pone.0336384.g011&size=inline,,"Abstract
Forest fires pose a severe threat to ecosystems, and accurate burn scar extraction is critical for post-disaster recovery and ecological management. This study proposes an attention mechani… [+50126 chars]",
13cad5052b23dd1d49dd00f580cda9a7,2025-11-11T14:55:01Z,'wildfire area',www.forbes.com,en,0.1,America’s Top Hospitality Architects & Designers: Crafting Exceptional Spaces,Q&A: Six principals from listed firms talk core issues and opportunities defining hospitality design's state of the art,https://www.forbes.com/sites/richardolsen/2025/11/11/americas-top-hospitality-architects--designers-crafting-exceptional-spaces/,https://imageio.forbes.com/specials-images/imageserve/690bd10e390f9dfa117fdb24/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,,"Tomark the publication of Forbes inaugural Americas Top Hospitality Architects &amp; Designers list, we gathered a group of distinguished principals from listed firmseach not only an award-winning de… [+49772 chars]",
34e7e2232e067ad852e9d20d3f7c53b6,2025-11-11T15:32:04Z,'wildfire area',www.rte.ie,en,0.1,Crowd involvement ups the ante for GAA's fight club,The GAA has a PR problem when it comes to on-pitch violence compared to other major Irish sports like soccer and rugby.,https://www.rte.ie/sport/hurling/2025/1111/1543398-crowd-involvement-ups-the-ante-for-gaas-fight-club/,https://www.rte.ie/images/00237702-1600.jpg,http://web.archive.org/web/20251112090204/https://www.rte.ie/sport/hurling/2025/1111/1543398-crowd-involvement-ups-the-ante-for-gaas-fight-club/,It's a familiar message to receive for anyone in a Whatsapp group. Your eyes are first drawn to the thumbnail; usually a crowd of bodies converged together on a GAA pitch. You notice above the pictur… [+11256 chars],
35857207c180ea4db849aa35d086b764,2025-11-11T20:04:34Z,'wildfire area',www.bluetracker.gg,en,0.1,[US] Midnight Beta Test Development Notes,"[Blue Topic] Midnight Beta Development Notes NEW FEATURES Expansion Introduction and Midnight Campaign Leveling 81-90 All Zones The battle between Light and the Void spans across four new zones: Eversong Woods, Zul’Aman, Harandar, and Voidstorm. Silvermoon Ci…",https://www.bluetracker.gg/wow/topic/us-en/2174760-midnight-beta-test-development-notes/,https://www.bluetracker.gg/static/images/logo.webp,,"Midnight Alpha Test Development Notes
CHARACTER LEVEL
Developers notes: With each phase, we encourage players to make a new template character and avoid using their previous characters as they coul… [+99706 chars]",
38d1e9887ffeffd3858721557006c04c,2025-11-11T23:14:12Z,'wildfire area',nypost.com,en,0.1,"LA firefighters warned that brush fire was still smoldering before it sparked Palisades blaze, but officials did nothing: report","Los Angeles firefighters had warned their chief that a brush fire that would eventually grow into the deadly Palisades inferno had not been fully extinguished, but the department did nothing about it, a high-ranking LAFD source said.",https://nypost.com/2025/11/11/us-news/la-firefighters-warned-brush-fire-was-still-smoldering-before-it-sparked-palisades-blaze-but-officials-did-nothing-report/,https://nypost.com/wp-content/uploads/sites/2/2025/11/115222399.jpg?quality=75&strip=all&w=1200,http://web.archive.org/web/20251111235114/https://nypost.com/2025/11/11/us-news/la-firefighters-warned-brush-fire-was-still-smoldering-before-it-sparked-palisades-blaze-but-officials-did-nothing-report/,"Los Angeles firefighters had warned their chief that a brush fire that would eventually grow into the deadly Palisades inferno had not been fully extinguished, but the department did nothing about it… [+2456 chars]",
bde40a364d69fde04aeedaa483bc76ea,2025-11-12T02:08:50Z,'wildfire weather',www.staradvertiser.com,en,0.9,Wildfire risk and high surf prompt statewide alerts | Honolulu Star-Advertiser,"Firefighters on Hawaii island continue working to contain the 2,100-acre Mana Road brush fire today as officials warn of worsening weather conditions — including strong winds, low humidity and high surf — that could elevate wildfire risks and prompt safety po…",https://www.staradvertiser.com/2025/11/11/breaking-news/wildfire-risk-and-high-surf-prompt-statewide-alerts/,https://www.staradvertiser.com/wp-content/uploads/2025/11/web1_CTY-Plane-Crash-2007.jpg,http://web.archive.org/web/20251112023202/https://www.staradvertiser.com/2025/11/11/breaking-news/wildfire-risk-and-high-surf-prompt-statewide-alerts/,"Firefighters on Hawaii island continue working to contain the 2,100-acre Mana Road brush fire today as officials warn of worsening weather conditions — including strong winds, low humidity and high s… [+4161 chars]",
366ae68203ea94f2038504cbea00ae95,2025-11-12T02:12:47Z,'wildfire area',www.aljazeera.com,en,0.1,California’s Gavin Newsom slams Trump absence at COP30 climate conference,The Democratic governor accused President Trump of having 'abandoned any sense of duty' by not showing up to COP30.,https://www.aljazeera.com/news/2025/11/12/california-governor-gavin-newsom-slams-trump-absence-at-climate-conference,https://www.aljazeera.com/wp-content/uploads/2025/11/2025-11-11T220535Z_790142286_RC2LUHAK4RZY_RTRMADP_3_CLIMATE-COP30-US-GOVERNORS-1762901420.jpg?resize=1920%2C1440,http://web.archive.org/web/20251112211916/https://www.aljazeera.com/news/2025/11/12/california-governor-gavin-newsom-slams-trump-absence-at-climate-conference,"One of the most notable absences at this weeks United Nations Climate Change Conference reflects the leadership of one of the largest greenhouse gas emitters in the world: the United States.
The adm… [+8596 chars]",
f34e2e15f27709c1817ebfbe709d1553,2025-11-12T10:30:00Z,'wildfire area',www.npr.org,en,0.1,It's harder to get home insurance. That's changing communities across the U.S.,"Home insurance is getting less affordable, and less available, as insurers raise prices and pull back from areas with extreme weather. That's forcing families across the country to make tough choices.",https://www.npr.org/2025/11/12/nx-s1-5546754/climate-home-insurance-cop30-prices-expensive-disasters,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/1024x576+0+95/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F38%2Fb2%2Fbf3e535148eda8dee76ad54abbf8%2Fap131284227692-1.jpg,,"Home insurance is getting more expensive in the United States, and insurers are pulling back from some regions as the cost of disasters grows.That trend is stretching the limits of what ordinary Amer… [+10755 chars]",
0aeb079c34c742b93b1bef90ada48987,2025-11-12T11:00:00Z,'wildfire area',www.globenewswire.com,en,0.1,Hudbay’s Third Quarter 2025 Results Demonstrate Operational Resilience,"TORONTO, Nov. 12, 2025 (GLOBE NEWSWIRE) -- Hudbay Minerals Inc. (“Hudbay” or the “Company”) (TSX, NYSE: HBM) released its third quarter 2025 financial results today. All amounts are in U.S. dollars, unless otherwise noted.",https://www.globenewswire.com/news-release/2025/11/12/3186008/0/en/Hudbay-s-Third-Quarter-2025-Results-Demonstrate-Operational-Resilience.html,https://ml.globenewswire.com/Resource/Download/9d9d3efb-2d50-4d61-9be5-64f7243288ab,,"TORONTO, Nov. 12, 2025 (GLOBE NEWSWIRE) -- Hudbay Minerals Inc. (Hudbay or the Company) (TSX, NYSE: HBM) released its third quarter 2025 financial results today. All amounts are in U.S. dollars, unle… [+130977 chars]",
5276df71ef86aa6c9e64380e4db8967f,2025-11-12T11:08:05Z,'wildfire area',financialpost.com,en,0.1,Hudbay’s Third Quarter 2025 Results Demonstrate Operational Resilience,"TORONTO, Nov. 12, 2025 (GLOBE NEWSWIRE) — Hudbay Minerals Inc. (“Hudbay” or the “Company”) (TSX, NYSE: HBM) released its third quarter 2025 financial results today. All amounts are in U.S. dollars, unless otherwise noted. “This was a quarter of resilience for…",https://financialpost.com/globe-newswire/hudbays-third-quarter-2025-results-demonstrate-operational-resilience,,,"Hudbay made significant progress this year on the key mill improvement project to ultimately increase the nominal plant capacity to its permitted level of 50,000 tonnes per day. Completion of the ini… [+85285 chars]",
0dc80fae9e51da0731d5e2d18e1e49e0,2025-11-12T13:34:54Z,'wildfire smoke',theconversation.com,en,0.1,Want to make America healthy again? Stop fueling climate change,"From extreme heat to mosquito-borne illnesses, climate change is making people sicker and more vulnerable to disease. Health scientists explain what individuals and governments can do about it.",https://theconversation.com/want-to-make-america-healthy-again-stop-fueling-climate-change-269269,https://images.theconversation.com/files/701164/original/file-20251107-56-ncc05l.jpg?ixlib=rb-4.1.0&rect=0%2C365%2C4375%2C2187&q=45&auto=format&w=1356&h=668&fit=crop,,"Extreme heat can threaten human health, but it's only one way climate change puts lives at risk. Drew Angerer/Getty Images
If you’ve been following recent debates about health, you’ve been hearing a… [+9509 chars]",
1de12d0fb8e566a2f84a475b93eb021c,2025-11-12T14:00:00Z,'wildfire area',wattsupwiththat.com,en,0.9,"SPACE.com Swallows Lies that Climate Change Is Making Wildfires Worse, It Isn’t","The underlying study used cherry picked data to claim wildfires were worsening. A review of larger data sets, both location-based historical measurements of wildfire acreage burned and large satellite data sets for recent decades, show the total number of wil…",https://wattsupwiththat.com/2025/11/12/space-com-swallows-lies-that-climate-change-is-making-wildfires-worse-it-isnt/,https://i0.wp.com/wattsupwiththat.com/wp-content/uploads/2024/03/charlesrotter_Texas_Panhandled_wildfires_Picasso_midjourney.webp?fit=1024%2C512&quality=75&ssl=1,,"From ClimateREALISM
By H. Sterling Burnett
SPACE.com ran a story claiming that 2024/2025s wildfires are proof that climate change is making wildfires larger and more severe. This is false. Ground b… [+5986 chars]",
90c621f949946438d83d7f2bcf9257c0,2025-11-12T17:57:56Z,'wildfire smoke',www.kqed.org,en,0.1,"As LA Fire Victims Look To Rebuild, Some Are Turning To Concrete For New Homes",Experts say concrete could become more popular in areas with high fire risk.,https://www.kqed.org/news/12063783/as-la-fire-victims-look-to-rebuild-some-are-turning-to-concrete-for-new-homes,https://cdn.kqed.org/wp-content/uploads/sites/10/2025/11/concrete-housing-691498b20f930.jpg,,"Some insurance companies agree. Victor Joseph, president and chief operating officer of Mercury Insurance, said his company is offering discounts to those who rebuild with fire resistant materials. “… [+2695 chars]",
